ORG_ID,external_department_name,external_department_id,org_code
400533957,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.发电作业区.发电运行甲班,20671059,20671059
400535530,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.发电作业区.发电运行丁班,20671060,20671060
400535379,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.供水作业区.供水运行丙班,20671061,20671061
400533961,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.供水作业区.供水运维班,20671062,20671062
400534996,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.供水作业区.供水运行乙班,20671063,20671063
400535377,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.供水作业区.供水运行丁班,20671064,20671064
400535509,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.供水作业区.供水运行甲班,20671065,20671065
406247685,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.佛山首钢汽车部件有限公司.生产技术部.1650摆剪机组,20672559,20672559
413136019,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.武汉首钢钢铁贸易有限公司.成都办事处,20674537,20674537
414177204,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.广州首钢钢铁贸易有限公司.厦门办事处,20674753,20674753
414766868,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.山东首钢钢铁贸易有限公司.西安办事处,20674847,20674847
417135033,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.上海首钢钢铁贸易有限公司.合肥办事处,20675342,20675342
418059326,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.综合服务项目部.不在岗组,20675581,20675581
419608059,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢冷轧薄板有限公司.安全保卫部.治安保卫班,20676013,20676013
424130681,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.营销中心.中心领导.冷板销售部硅钢销售室,20677230,20677230
433964249,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.综合服务项目部.绿化环卫组.绿化环卫五组,20680268,20680268
433964203,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.综合服务项目部.绿化环卫组.绿化环卫七组,20680269,20680269
433964231,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.综合服务项目部.绿化环卫组.绿化环卫二组,20680270,20680270
433964228,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.综合服务项目部.绿化环卫组.绿化环卫六组,20680271,20680271
433964235,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.综合服务项目部.绿化环卫组.绿化环卫一组,20680272,20680272
433964238,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.综合服务项目部.绿化环卫组.绿化环卫四组,20680273,20680273
433964241,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.综合服务项目部.绿化环卫组.绿化环卫三组,20680274,20680274
24370731,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.相关方.宝信,90000000,90000000
24370908,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.相关方.宝信.综合管理组,90000001,90000001
24371939,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.相关方.宝信.销售系统,90000002,90000002
24371997,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.相关方.宝信.采购系统,90000003,90000003
24372011,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.相关方.宝信.成本系统,90000004,90000004
24372202,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.相关方.宝信.设备系统,90000005,90000005
24372364,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.相关方.宝信.工程系统,90000006,90000006
24372376,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.相关方.宝信.生产质量系统,90000007,90000007
24372381,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.相关方.宝信.工序质量分析系统,90000008,90000008
24372401,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.相关方.宝信.厂内物流系统,90000009,90000009
24372426,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.相关方.宝信.京唐能源系统,90000010,90000010
227306,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司,A,20000195
12770,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.公司领导,A00,20006431
12772,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.制造部(技术中心),A01,20001814
12917,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.制造部(技术中心).综合管理室,A0101,20001837
12921,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.制造部(技术中心).生产管控中心,A0102,20001838
12925,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.制造部(技术中心).物流管控中心,A0103,20001839
12929,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.制造部(技术中心).铁前室,A0104,20001840
12933,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.制造部(技术中心).生产计划室,A0105,20001841
12937,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.制造部(技术中心).热轧产品室,A0106,20001842
12941,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.制造部(技术中心).汽车板室,A0107,20001843
12945,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.制造部(技术中心).质量精益室,A0108,20001844
12949,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.制造部(技术中心).科技管理室,A0109,20001845
12782,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.设备部,A02,20001686
12975,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.设备部.设备管理室,A0204,20001846
12979,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.设备部.设备技术室,A0205,20001847
12983,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.设备部.设备检修室,A0206,20001848
12985,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.设备部.自动化计量室,A0207,20001849
12987,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.设备部.备件管理室,A0208,20001850
12784,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.计财部,A03,20001815
13010,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.计财部.预算室,A0301,20001854
13012,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.计财部.成本室,A0302,20001855
13014,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.计财部.价税室,A0303,20001856
13016,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.计财部.资金室,A0304,20001857
13018,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.计财部.资产室,A0305,20001858
13020,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.计财部.综合统计室,A0306,20001859
13022,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.计财部.会计室,A0307,20001860
13027,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.计财部.销售财务中心,A0309,20001862
13031,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.计财部.冷轧财务派驻站,A0311,20001863
12786,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.人力资源部(党委组织部),A04,20001469
13037,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.人力资源部(党委组织部).组织干部室,A0401,20002239
13039,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.人力资源部(党委组织部).劳动组织室,A0402,20001470
13041,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.人力资源部(党委组织部).薪酬室,A0403,20002240
13043,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.人力资源部(党委组织部).人事服务中心,A0404,20001471
12788,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.办公室(党委办公室),A05,20000806
13049,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.办公室(党委办公室).秘书室,A0501,20002242
13053,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.办公室(党委办公室).驻京办,A0503,20002245
13055,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.办公室(党委办公室).专家办,A0504,20002246
13057,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.办公室(党委办公室).行政室,A0505,20002247
3973502,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.办公室(党委办公室).运营调研室,A0507,20002243
12790,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.董事会秘书室,A06,20002261
12792,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.审计部,A07,20001816
12798,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部,A10,20001834
13085,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.能源管理室,A1001,20001972
13411,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.综合办公室,A1005,20001969
13413,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.设备管理室,A1007,20001973
1484964,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.设备管理室.电气点检班,A100701,20003056
1484968,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.设备管理室.自动化点检班,A100702,20003055
13415,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.安全管理室,A1008,20001971
13417,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.供风作业区,A1009,20001974
1481635,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.供风作业区.高炉鼓风机站班,A100901,20003057
1481638,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.供风作业区.供风点检班,A100902,20003063
1481684,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.供风作业区.空压机白班,A100903,20003058
1481694,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.供风作业区.空压机甲班,A100905,20003059
1482071,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.供风作业区.空压机乙班,A100906,20003060
1482073,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.供风作业区.空压机丙班,A100907,20003061
1482075,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.供风作业区.空压机丁班,A100908,20003062
1484890,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.压差发电作业区.二炉压差班,A101010,20489929
1484893,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.压差发电作业区.三炉压差班,A101011,20489930
1484918,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.压差发电作业区.压差点检,A101012,20489931
13439,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.供电作业区,A1013,20001980
1481585,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.供电作业区.供电甲班,A101301,20003098
1481588,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.供电作业区.供电乙班,A101302,20003100
1481594,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.供电作业区.供电丙班,A101303,20003102
1481598,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.供电作业区.供电丁班,A101304,20003104
1481574,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.供电作业区.运维班,A101305,20003106
13423,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.燃气作业区,A1014,20001978
1482687,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.燃气作业区.燃气点检班,A101402,20003082
13425,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.水处理作业区,A1015,20001977
1484466,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.水处理作业区.水处理点检班,A101502,20003078
13445,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.压差发电作业区,A1017,20001983
1484780,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.压差发电作业区.一炉压差班,A101702,20003142
13427,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.制氧作业区,A1018,20001979
1485032,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.制氧作业区.空分甲班,A101802,20003084
1485036,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.制氧作业区.空分白班,A101803,20003092
1485042,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.制氧作业区.空分乙班,A101804,20003086
1485010,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.制氧作业区.空分丙班,A101805,20003088
1485047,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.制氧作业区.空分丁班,A101806,20003090
1485049,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.制氧作业区.制氧点检班,A101807,20003094
1485051,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.制氧作业区.配电班组,A101808,20003096
12800,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.安全部,A11,20001819
13325,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.安全部.安全室,A1101,20001871
13095,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.安全部.气体防护站,A1102,20001872
12802,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.保卫武装部,A12,20001821
13099,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.保卫武装部.保卫室,A1201,20001874
1457346,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.保卫武装部.保卫室.治安巡查班,A120302,20003093
12807,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.纪委,A14,20001823
12809,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.党群工作部(工会),A15,20001824
13121,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.党群工作部(工会).宣传室(企业文化室),A1502,20001879
13125,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.党群工作部(工会).团委,A1503,20001880
13129,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.党群工作部(工会).工会办公室,A1504,20001881
12819,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部,A19,20001829
13217,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.综合办公室,A1901,20001895
13221,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.生产技术室,A1903,20001897
13223,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.资源经营室,A1904,20001898
13229,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.安全管理室,A1906,20001900
13233,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.技术服务室,A1907,20001894
13317,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.设备管理室,A1908,20001901
1522920,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.设备管理室.仓库保管班,A190802,20003097
13263,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.烧结作业区,A1915,20001905
1522934,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.动力作业区.热能甲班,A191504,20003205
1522967,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.动力作业区.热能乙班,A191505,20003207
1522954,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.动力作业区.热能丙班,A191506,20003209
1522956,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.动力作业区.热能丁班,A191507,20003211
1522916,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.烧结作业区.烧结原料甲班,A191513,20003197
1523031,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.烧结作业区.烧结原料乙班,A191514,20003199
1522941,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.烧结作业区.烧结原料丙班,A191515,20003201
1780603,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.烧结作业区.烧结原料丁班,A191516,20003203
1522952,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.烧结作业区.二烧结甲班,A191517,20003189
1522992,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.烧结作业区.二烧结乙班,A191518,20003191
1522985,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.烧结作业区.二烧结丙班,A191519,20003193
1522943,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.烧结作业区.二烧结丁班,A191520,20003195
142858257,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.烧结作业区.烧结除尘班,A191521,20490073
10932740,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.烧结作业区.烧结点检一班,A191522,20003105
10931303,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.烧结作业区.烧结点检一班,A191522,20003105
10931312,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.烧结作业区.烧结点检二班,A191523,20003107
10932743,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.烧结作业区.烧结点检二班,A191523,20003107
11203370,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.烧结作业区.白灰甲班,A191524,20003213
11203399,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.烧结作业区.白灰乙班,A191525,20003215
11203881,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.烧结作业区.白灰丙班,A191526,20003217
11203475,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.烧结作业区.白灰丁班,A191527,20003219
13271,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.球团作业区,A1917,20001906
1511701,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.球团作业区.二焙烧甲班,A191706,20003229
1511677,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.球团作业区.二焙烧乙班,A191707,20003231
1780645,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.球团作业区.二焙烧丙班,A191708,20003233
1592928,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.球团作业区.二焙烧丁班,A191709,20003235
1511671,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.球团作业区.球团原料甲班,A191710,20003237
1511687,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.球团作业区.球团原料乙班,A191711,20003239
1511705,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.球团作业区.球团原料丙班,A191712,20003241
1592899,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.球团作业区.球团原料丁班,A191713,20003243
10932677,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.球团作业区.球团点检班,A191714,20003109
10931286,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.球团作业区.球团点检班,A191714,20003109
13275,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.动力作业区,A1918,20001909
1522231,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.动力作业区.球团原料乙班,A191803,20003284
1616925,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.动力作业区.球团原料丁班,A191804,20003286
1571682,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.动力作业区.球团原料丙班,A191809,20003285
9271559,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区,A1922,20001902
9282393,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区,A1922,20001902
9271747,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区.一高炉炉前甲班,A192202,20003137
9271884,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区.一高炉炉前乙班,A192203,20003139
9272944,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区.一高炉炉前丙班,A192204,20003141
9273003,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区.一高炉炉前丁班,A192205,20003143
9273006,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区.一高炉煤水班,A192206,20003131
9273044,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区.一高炉热风炉班,A192207,20003133
9273051,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区.一高炉上料班,A192208,20003127
9273088,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区.二高炉炉前甲班,A192209,20003155
9273098,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区.二高炉炉前乙班,A192210,20003157
9273128,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区.二高炉炉前丙班,A192211,20003159
9273149,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区.二高炉炉前丁班,A192212,20003161
9273143,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区.二高炉炉前丁班,A192212,20003161
9273225,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区.二高炉煤水班,A192213,20003149
9273250,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区.二高炉热风炉班,A192214,20003151
9273283,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区.二高炉上料班,A192215,20003145
9273271,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区.三高炉炉前甲班,A192216,20003173
9273305,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区.三高炉炉前乙班,A192217,20003175
9273356,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区.三高炉炉前丙班,A192218,20003177
9273340,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区.三高炉炉前丁班,A192219,20003179
9273423,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区.三高炉煤水班,A192220,20003167
9273437,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区.三高炉热风炉班,A192221,20003169
9273460,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区.三高炉上料班,A192222,20003163
10931040,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.高炉作业区.高炉点检班,A192223,20003099
10932561,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.公辅作业区,A1923,20001907
10932593,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.公辅作业区.一高炉制粉班,A192301,20003245
10932598,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.公辅作业区.二高炉制粉班,A192302,20003247
10932600,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.公辅作业区.三高炉制粉班,A192303,20003249
10932631,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.公辅作业区.公辅点检一班,A192312,20490072
10931235,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.公辅作业区.公辅点检一班,A192312,20490072
10932633,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.公辅作业区.公辅点检二班,A192313,20490071
10931264,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.公辅作业区.公辅点检二班,A192313,20490071
11203285,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.公辅作业区.一高炉冲渣班,A192315,20003251
11203289,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.公辅作业区.二高炉冲渣班,A192316,20003253
11203296,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.公辅作业区.三高炉冲渣班,A192317,20003255
11203309,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.公辅作业区.一高炉运料班,A192318,20003263
11203320,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.公辅作业区.二高炉运料班,A192319,20003261
11203329,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.公辅作业区.三高炉运料班,A192320,20003259
12825,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼钢作业部,A20,20001830
13289,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼钢作业部.综合办公室,A2001,20001910
13321,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼钢作业部.生产技术室,A2003,20001912
13323,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼钢作业部.安全管理室,A2004,20001913
13327,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼钢作业部.设备管理室,A2005,20001914
1486482,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼钢作业部.设备管理室.库房班,A200501,20002578
1486573,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼钢作业部.设备管理室.外围电工班,A200506,20003289
1486644,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼钢作业部.设备管理室.外围钳工班,A200507,20003288
1487184,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼钢作业部.设备管理室.转炉电工班,A200523,20003291
